"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"Braxon Peak",28,92.2324468571429,95.2176987865929,19.053035219304,4546,-0.156681174158825,0.454554544545545,10000
"Castle Peak",46,95.5451595,70.452187836413,11.8557037871223,9846,2.11653159644922,0.984501549845015,10000
"D.O. Lee Peak",37,68.7756403243243,80.5798358998676,14.7124375340386,2286,-0.802327659725529,0.228577142285771,10000
"Horstmann Peak",31,109.224300967742,89.6711886519774,17.2776289934478,8604,1.1317011334819,0.86031396860314,10000
"Hyndman Peak",45,58.7871608222222,71.4339305966844,12.3041373389038,1621,-1.02784692872982,0.162083791620838,10000
"Mount Cramer",39,90.0818093846154,78.2710308825744,13.9169317367381,7950,0.848662530323601,0.794920507949205,10000
"Salzburger Spitzl",40,84.530283675,77.0041510298525,13.7587324495454,6966,0.547007703852557,0.696530346965303,10000
"Snowyside Peak",24,111.675174416667,103.078383822367,21.9210757653044,6543,0.392170105442845,0.654234576542346,10000
"Thompson Peak",17,97.7170027058824,121.960626630153,28.0973579685943,2012,-0.862843543915013,0.201179882011799,10000
